s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,polyship_human_flag,member,members_found
https://golemlab.eu/graph/29856330,8,one last time,"loving taehyung was easy - way too easy. breaking up with him, though; that was the hardest part of it all. however, to keep you both sane, it was necessary - to keep you both emotionally healthy. now, the only problem of this was that you two were starring in the same series - where your characters were dating and crazily in love with each other.",2021-03-05,3618,Teen And Up Audiences,F/M,Completed,Actor Kim Taehyung | V | Alternate Universe - Not K-Pop Idols | Reader-Insert,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/40131528,8,The portrait,"You unexpectedly inherited the house from the grandfather you did not know. You want to sell it as quickly as possible but there is slight problem, house has a tenant and he does not have a warm feeling towards you.",2022-07-07,3859,Mature,F/M,Completed,Family Secrets | Fluff and Angst | Oral Sex | Smoking | Swearing | Vaginal Sex,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/24629854,8,TaeTae and the baker,"TaeTae fucks you, a baker.",2020-06-09,2087,Explicit,F/M,Completed,,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/40963311,8,Outside,Taehyung's point of view during the time between Chapter 3 and Chapter 4 (Complete Faith). Requested by tumblr user @/pamzn. Alt summary: Taehyung's in his freaking feelings.,2022-08-11,2203,Teen And Up Audiences,F/M,Completed,Angst | Drinking | Explicit Language | literally that should just be the summary | taetae's in his feelings,Kim Taehyung | V/Reader Series: Complete Faith [2],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/38365663,8,Bri’s Interlude,Bri gets a lovely birthday gift from her bias  Taehyung.,2022-04-14,3311,Explicit,F/M,Completed,Birthday Sex | Choking | Dirty Talk | Dom/sub Undertones | Explicit Sexual Content | Foreplay | Kim Taehyung | V Has a Big Dick | Oral Sex | Porn With Plot | Sexual Tension | ambw,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/34749844,8,Too Close: DILF Drabbles,None,2021-10-27,10288,Explicit,F/M,In-Progress,Alternate Universe - Boxing | Alternate Universe - Parents | Domestic Fluff,Jeon Jungkook/Reader Series: Too Close [2],false,jungkook,{'jungkook'}
https://golemlab.eu/graph/22970098,8,An Altian Goddess (Gods&Goddesses AU) - Jeon Jungkook,"A child of the Sun stripped of her powers. A stranger amidst the snowstorm who knows more than he leads on. What will happen when one meets another, when fire meets ice?",2020-03-01,1041,General Audiences,F/M,Completed,Alternate Universe - Fantasy | Fantasy | Romance,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/19174993,8,Daydream,"Girls like you didn’t date guys like Namjoon. Don’t be stupid, don’t let it be more than a daydream. Or: confessing your love at Taco Bell doesn’t always work out",2019-06-11,2627,Not Rated,F/M,Completed,Taco Bell | chalupas,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/39739656,8,Wash Thy Face,"After a long, albeit fun day out, all you want is to go to sleep. Namjoon has different plans, though. {Yeah, yeah-- I heard the suggestion, too. What can I say, it's what I do} There's NO smut.",2022-06-19,559,Teen And Up Audiences,F/M,Completed,Domestic Fluff | Fluff | Kim Namjoon | RM's Dimples | No Angst | No Gender Specified For Reader | No Smut | Reader is gender neutral | Slice of Life,Kim Namjoon | RM/Reader Series: Fluff and more Tooth Rotting Fluff- BTS [1],false,namjoon,{'namjoon'}
https://golemlab.eu/graph/30810353,8,Wake Up Call,"It’s a bad omen whenever I call Namjoon in the morning. (this is related to the verdict in the Chauvin murder trial and ever permeating demand that Black Lives Matter) (this was written as a way for me, a POC, to process todays verdict) (AO3 only has a few tags that apply so be for warned) (Namjoon can be lifted out and replaced with truly anyone, any sex or gender, for me I've been conflicted with the split ally ship I've seen amongst writers, but ultimately, trying to process everything that's happened in the last 72 hours) (I wrote a post on Tumblr that is non fiction too if you want to read that)",2021-04-21,1320,Teen And Up Audiences,Gen,Completed,BLM | Black Lives Matter Protests | Characters of color | Police Brutality,"Kim Namjoon | RM/Reader, Kim Namjoon | RM/You",false,namjoon,{'namjoon'}
https://golemlab.eu/graph/36630646,8,Ad Executive,"Namjoon, Sir, shows a badass Ad Executive just how good it is to let go",2022-01-24,1692,Explicit,F/M,Completed,Namjoon short story | Nipple Play | Nipples | Rm | bts - Freeform | bts fanfic | bts short story | namjoon - Freeform,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/36799195,8,love lies,"Hello everyone🤗 this is just something i wanted to get off my chest, i haven't been having good days for the past weeks the title is from the song love lies by khalid & normani Hope you like it and that you have a wonderful day wherever you are💜",2022-02-01,1128,Not Rated,F/M,Completed,Allusions to mental illness | Angst | Fluff,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/23763412,8,the assistant,the one where yoongi works for a super bitchy boss and he knows how to deal with her {crossposted from my tumblr},2020-04-21,282,General Audiences,F/M,Completed,,Min Yoongi | Suga/Reader Series: all the realms of yoongi [3],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/16735935,8,The Magician and I,Suga is a wish-granting magician. He grants wishes—for the price of your most prized possession. Your parents and brother died tragically in a plane crash and you visit Suga to grant your wish to bring them back to life...but instead you become his assistant. Now you’re thrust into a world of magic and the mysterious being known as Suga. *Updates every Tuesday*,2018-12-18,7107,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - Fantasy | Alternate Universe - Magic | Angst | Angst with a Happy Ending | Eventual Romance | Mentions of Death | Wishes | based on manga,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/25451830,8,Blue Eyes,"A cute story dedicated to my beautiful @k_hale94. You'd been admiring Yoongi from afar, and one day he shows up at your table at the library.",2020-05-06,500,Teen And Up Audiences,F/M,Completed,Disabled Character | Fluffy Ending | Love | Love Confessions | Short & Sweet | Sweet | Sweet Min Yoongi | Suga,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/12203547,8,Location,None,2017-09-27,563,Mature,F/M,Completed,,Min Yoongi | Suga/Reader Series: Bangtan series [3],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/23763259,8,the harlot au,inspired by Harlots on HULU {crossposted from my tumblr},2020-04-21,1050,Mature,F/M,Completed,Alternate Universe - Historical,Min Yoongi | Suga/Reader Series: all the realms of yoongi [2],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/24042241,8,good girls like bad boys,i had this thought while watching the latest episode of GoodGirls on NBC. {crossposted from my tumblr},2020-05-06,1611,Teen And Up Audiences,F/M,Completed,,Min Yoongi | Suga/Reader Series: all the realms of yoongi [6],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/36998554,8,Brick Wall,"All you want is some peace and quiet, but then again there is Min Yoongi,...",2022-02-09,436,Not Rated,F/M,Completed,Alternate Universe - College/University | Mutual Pining,Min Yoongi | Suga/Reader Series: Daydreaming Drabbles [Yoongi Edition] [1],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/33769849,8,To Be Loved Again,"When your life seems like it's filled with nothing but tragedy and sadness, should you isolate yourself and refuse to believe you can be loved again? As an art teacher, you find happiness only in your paintings, until you decide to try and let someone into your heart again. Can you let yourself open up enough to accept the desire of another?",2021-09-08,5996,Explicit,F/M,Completed,Alcohol | Art Student Kim Namjoon | RM | Depression | Drug Use | Family Loss | Night Terrors | Overdosing,Kim Namjoon | RM/Reader Series: The 7 Wonders: Short Stories [4],false,namjoon,{'namjoon'}
https://golemlab.eu/graph/29887797,8,Chocolate Cheeks,"It was your first night out in Seoul. When a creep tries to peruse you, Namjoon comes to your rescue and lets you stay over in the BTS dorm.",2021-03-06,1986,General Audiences,F/M,Completed,Angry Kim Seokjin | Jin | Cutness | Fluff | Nightclub | One Shot | Protective Kim Namjoon | RM | Rescue | literal chocolate | one bed,Kim Namjoon | RM/You Series: Tumblr BTS fanfics [3],false,namjoon,{'namjoon'}
https://golemlab.eu/graph/39051318,8,Toothbrush,"maybe Namjoon’s in a little too deep, he doesn’t mind though. He just wants you.",2022-05-17,1239,Teen And Up Audiences,F/M,Completed,Awkward Conversations | Friends With Benefits | Friends to Lovers | Suggestive,Kim Namjoon | RM/Reader Series: Namjoon Stories [2],false,namjoon,{'namjoon'}
https://golemlab.eu/graph/35750221,8,One Night,"Female Reader + Kim Namjoon Does one night equal a happy ever after? Smut, smushy, fluffy, slice of life style, flashbacks This piece will be posted in 3 large parts rather than chapters.",2021-12-16,23676,Mature,F/M,Completed,,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/28486149,8,Super Bass(Kim Namjoon/RM x F!Reader),"While she's working on her latest song, Namjoon approaches his girlfriend.",2021-01-21,824,Teen And Up Audiences,F/M,Completed,Childhood Friends | Dorks in Love | Frisky - Freeform | Gentleness | Kim Namjoon | RM is a Dork | Kissing | Laughter | Short & Sweet | Songwriting | Sweet Kim Namjoon | RM | Touching,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/28578165,8,(Online Love),i can't help but imagine what maybe could've happened if you weren't just an online love,2021-01-05,527,General Audiences,F/M,Completed,Angst | Bittersweet Ending | Drabble | Inspired by Music | Long-Distance Relationship | gender neutral reader | male reader - Freeform,"Kim Namjoon | RM/Reader, Kim Namjoon | RM/You",false,namjoon,{'namjoon'}
https://golemlab.eu/graph/27652817,8,Love Maze,"How you got stuck with a wanted man you didn’t know, but now you were on the run with him. You were supposed to be married to a man for one of the now rare, allowed moments of copulation, but instead, here you were- with a man too smart for his own good. Everywhere you turned was dangerous, whether it be because of the now emotionless zombies of what was once a bustling community or the ever-present government officials; everywhere was dangerous, except with each other.",2020-12-03,3351,Explicit,F/M,Completed,Aftercare | Alternate Universe - Apocalypse | Alternate Universe - Criminals | Alternate Universe - Not K-Pop Idols | Angst and Feels | Body Worship | Cheating | Criminal Kim Namjoon | RM | Forbidden Love | Government Agencies | Implied/Referenced Brainwashing | Implied/Referenced Cheating | Love Confessions | Marking | Mentioned Min Yoongi | Suga | Multiple Orgasms | On the Run | Porn With Plot | Porn with Feelings | Post-Coital Cuddling | Simultaneous Orgasm | Smut | Song: Love Maze (BTS) | Sweet Kim Namjoon | RM | Tags Are Hard | Threats of Violence | Top Kim Namjoon | RM | Vaginal Fingering | Vaginal Sex,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/27110428,8,The Pumishment,What happens when you want to get back at Namjoon for ignoring you...well come and find out.,2020-10-19,2104,Not Rated,F/M,Completed,One Shot | Smutty,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/18603214,8,An evening on the couch,Namjoon comes to visit before leaving and drops a huge bomb!,2019-04-26,1414,Explicit,F/M,Completed,Kissing | Love Confessions | Self-Indulgent,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/36487660,8,#SaveOurCommunityCentre,"The place you love most in the world is going to be destroyed, knocked down in favour of an expensive housing complex. You’re trying everything you can to stop the project, but it doesn’t seem enough. While you’re trying to juggle that, the company have assigned a community liaison to the project and though he keeps coming along to the site, helping out, giving advice, being friendly, you can’t help but not trust him.",2022-01-19,15172,Teen And Up Audiences,F/M,Completed,Angst | Enemies to Friends to Lovers | Enemies to Lovers | Fluff | Slow Burn | Swearing | business man namjoon | talk of deprivation,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/20136031,8,a galaxy in your eyes,"one shot, in which Namjoon is a barista at the reader's local coffee shop",2019-08-06,1535,Not Rated,F/M,Completed,AU | Alternate Universe - Coffee Shops & Cafés | Barista Kim Namjoon | RM | Gender-Neutral Pronouns,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/24935713,8,Coffee And Conversations,This is how you and Jimin had met.,2020-06-27,862,General Audiences,F/M,Completed,Getting Together | Nervous Park Jimin (BTS),Park Jimin (BTS)/Reader Series: Arrangements Series [2],false,jimin,{'jimin'}
https://golemlab.eu/graph/12377553,8,Serendipitous Lie,"The whole world – no, the whole universe – knows Micah loves Jimin with all of her heart. Except her colleagues in South East Travels, apparently. And they don’t know the hallyu star either, or the fact that Micah will hyperventilate upon reading his name on the paper she holds above her head in the Arrivals section of Gatwick Airport, or the fact that Jimin will fall in love with life again because of her. This is a story of a cheerful teenager and a tired idol touring the South East of England for seven days… and maybe a bit more.",2017-10-16,9026,General Audiences,F/M,In-Progress,Arundel | Brighton - Freeform | Depressed Park Jimin | East Grinstead | Eastbourne | Europe | London | Taehyung wants to quit BTS | Traveling around London | Traveling to destress | UK - Freeform | crazy fans,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/17388836,8,Lie to me again,None,2019-01-12,156,General Audiences,F/M,Completed,Angst | Short Story,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/17722787,8,Wax and Wane,Just a short mochi fluff,2019-02-10,697,Teen And Up Audiences,F/M,Completed,,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/24897436,8,Of English Essays and Midnight Escapades,"You were just happily gruelling away at your practice essays for English, making sure you really made your rants about Gatsby clear on paper, before a stone to your window saved you from another sleepless night",2020-06-24,1646,General Audiences,F/M,Completed,Best Friends | Fluff | Friendship | My First AO3 Post | Nerdiness | Platonic Female/Male Relationships | Platonic Relationships | Pure | but not? | he's a sweet ass tsundere is the best way too put it | hella pure | is this how u use the tag section btw pls lemme know im new | jk's kinda a rebel? | just kinda cruising along that summer feeling | like a one-time occurence | like certified and everything | not much going on | not really any romance -- maybe smth blossoming? | platonicity is a word now | really simple ff | you're a proper nerd,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
